file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_1727_size_27_cutoff_10.0.cm.dat,6123699924864388864,11,11,0.019522598,59,0.017037596
cost_matrix_component_nr_368_size_54_cutoff_10.0.cm.dat,16080921065788552129,16,16,0.070466062,59,0.059577895
cost_matrix_component_nr_1113_size_22_cutoff_10.0.cm.dat,6960367065734958001,6,6,0.001050198,5,0.000852182
cost_matrix_component_nr_1653_size_52_cutoff_10.0.cm.dat,17652900119455762189,27,27,0.636415079,925,0.58806107
cost_matrix_component_nr_146_size_114_cutoff_10.0.cm.dat,6224399745456267836,19,19,0.517501702,77,0.489094869
cost_matrix_component_nr_691_size_35_cutoff_10.0.cm.dat,1079042127189386436,9,9,0.010957624,9,0.009092826
cost_matrix_component_nr_4_size_39_cutoff_10.0.cm.dat,735564208676826216,11,12,0.0359947,193,0.032105225
cost_matrix_component_nr_2447_size_13_cutoff_10.0.cm.dat,4544827847219715351,5,5,0.000385389,3,0.000280374
cost_matrix_component_nr_3316_size_10_cutoff_10.0.cm.dat,724319708455128412,3,3,0.00023672,3,0.000187136
cost_matrix_component_nr_923_size_70_cutoff_10.0.cm.dat,7270817686141848516,9,9,0.029565551,11,0.023438182
cost_matrix_component_nr_988_size_49_cutoff_10.0.cm.dat,13243356227527589480,15,15,0.106292846,99,0.097263972
cost_matrix_component_nr_1275_size_48_cutoff_10.0.cm.dat,1169959771842595974,8,8,0.018258236,11,0.014404183
cost_matrix_component_nr_1860_size_36_cutoff_10.0.cm.dat,6928420469179542901,9,9,0.023158425,25,0.020088644
cost_matrix_component_nr_938_size_52_cutoff_10.0.cm.dat,12891406853655790681,8,8,0.020002018,13,0.017739886
cost_matrix_component_nr_210_size_128_cutoff_10.0.cm.dat,8038991346461620533,19,19,1.182295944,135,1.104545637
cost_matrix_component_nr_1685_size_17_cutoff_10.0.cm.dat,3795645473036333735,6,7,0.000496282,5,0.000402989
cost_matrix_component_nr_1925_size_6_cutoff_10.0.cm.dat,15907285147723084300,2,3,0.00008526,3,0.000046344
cost_matrix_component_nr_2263_size_17_cutoff_10.0.cm.dat,15912812095933573191,6,6,0.002072676,5,0.001529194
cost_matrix_component_nr_1419_size_7_cutoff_10.0.cm.dat,11656080927385415915,3,3,0.000052709,3,0.00003427
cost_matrix_component_nr_1210_size_28_cutoff_10.0.cm.dat,10588311926811006993,10,10,0.008781993,57,0.007916666
p99_64000.dat,5832280268578161186,2,3,2.540298176,95,2.425564872
cost_matrix_component_nr_1413_size_20_cutoff_10.0.cm.dat,11310774996840143174,8,9,0.005730024,31,0.005064936
cost_matrix_component_nr_887_size_45_cutoff_10.0.cm.dat,6321359175522805330,13,13,0.02369447,41,0.020531858
cost_matrix_component_nr_1575_size_26_cutoff_10.0.cm.dat,9639027033627011143,9,9,0.012136445,25,0.009829736
cost_matrix_component_nr_2003_size_13_cutoff_10.0.cm.dat,10993769501908506712,4,4,0.000186523,3,0.00014632
cost_matrix_component_nr_3418_size_19_cutoff_10.0.cm.dat,10401485182082728215,6,6,0.001217008,5,0.000993391
cost_matrix_component_nr_2002_size_14_cutoff_10.0.cm.dat,4377017835181025499,3,3,0.000461488,3,0.000353878
cost_matrix_component_nr_702_size_42_cutoff_10.0.cm.dat,15754156786565831718,14,14,0.059202274,243,0.055424484
cost_matrix_component_nr_193_size_74_cutoff_10.0.cm.dat,11501921614136578949,22,22,0.541851263,305,0.483431694
cost_matrix_component_nr_1511_size_36_cutoff_10.0.cm.dat,2918212548777126103,3,3,0.002884358,3,0.002082937
cost_matrix_component_nr_1775_size_24_cutoff_10.0.cm.dat,15672026579924888717,7,7,0.002899547,7,0.002247611
cost_matrix_component_nr_818_size_29_cutoff_10.0.cm.dat,4510404118582028537,19,19,0.057590479,593,0.050528878
cost_matrix_component_nr_1027_size_48_cutoff_10.0.cm.dat,5598026063104109816,19,20,0.184271207,535,0.168347462
cost_matrix_component_nr_696_size_45_cutoff_10.0.cm.dat,10082075552331784273,11,11,0.0324616,41,0.02679988
cost_matrix_component_nr_731_size_50_cutoff_10.0.cm.dat,18402509475419938698,15,15,0.078191521,59,0.067287204
