file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_2189_size_35_cutoff_10.0.cm.dat,12581518039192563719,8,8,0.013418437,9,0.010187477
cost_matrix_component_nr_1360_size_18_cutoff_10.0.cm.dat,6628345744145354049,6,6,0.001006279,3,0.000698389
cost_matrix_component_nr_858_size_19_cutoff_10.0.cm.dat,5744863914129807079,8,8,0.002307092,11,0.001971944
cost_matrix_component_nr_1051_size_22_cutoff_10.0.cm.dat,12837894490490341166,4,4,0.00076259,5,0.000602958
cost_matrix_component_nr_1368_size_57_cutoff_10.0.cm.dat,9086013643377726093,20,20,0.316861673,293,0.303942472
cost_matrix_component_nr_929_size_70_cutoff_10.0.cm.dat,4595429171813792726,19,19,0.365243747,111,0.324904352
cost_matrix_component_nr_1021_size_78_cutoff_10.0.cm.dat,12508247517176811419,24,24,2.408216946,1147,2.338616588
cost_matrix_component_nr_1138_size_30_cutoff_10.0.cm.dat,1963636484676542129,8,8,0.011189248,23,0.009201073
cost_matrix_component_nr_1707_size_16_cutoff_10.0.cm.dat,4173886004061027704,5,5,0.001030122,5,0.000780143
cost_matrix_component_nr_1085_size_21_cutoff_10.0.cm.dat,16645192284076135889,4,4,0.001388247,3,0.001122435
cost_matrix_component_nr_2840_size_14_cutoff_10.0.cm.dat,6101214692290749609,5,5,0.000575513,5,0.000435971
cost_matrix_component_nr_651_size_45_cutoff_10.0.cm.dat,11555650459778620270,18,18,0.055629516,135,0.047354767
cost_matrix_component_nr_1651_size_30_cutoff_10.0.cm.dat,5002006409215895896,8,8,0.006728677,17,0.00547744
cost_matrix_component_nr_2220_size_13_cutoff_10.0.cm.dat,7431689323345788885,3,3,0.000351253,3,0.000262329
cost_matrix_component_nr_871_size_49_cutoff_10.0.cm.dat,1572465045297982258,21,21,0.16521355,429,0.152244698
cost_matrix_component_nr_922_size_50_cutoff_10.0.cm.dat,9015873010109596877,16,16,0.089148192,87,0.078462883
cost_matrix_component_nr_1380_size_13_cutoff_10.0.cm.dat,9210877657751635558,5,5,0.001112318,13,0.000929478
cost_matrix_component_nr_94_size_20_cutoff_10.0.cm.dat,16055695592796765584,8,8,0.003679251,17,0.003143131
cost_matrix_component_nr_1001_size_19_cutoff_10.0.cm.dat,14958078857209679590,7,8,0.001859238,9,0.001539512
cost_matrix_component_nr_1741_size_25_cutoff_10.0.cm.dat,1386538994433197529,5,5,0.002633891,7,0.002156754
cost_matrix_component_nr_492_size_61_cutoff_10.0.cm.dat,485648101156675558,10,10,0.049652035,15,0.043780636
cost_matrix_component_nr_463_size_13_cutoff_10.0.cm.dat,6184492605414652133,4,4,0.00025633,3,0.000199708
cost_matrix_component_nr_1780_size_40_cutoff_10.0.cm.dat,1770519147260864450,15,15,0.03455771,63,0.030910363
cost_matrix_component_nr_1569_size_44_cutoff_10.0.cm.dat,13038158943553389966,12,12,0.013424029,15,0.012242627
cost_matrix_component_nr_1342_size_42_cutoff_10.0.cm.dat,12626482298729770986,15,15,0.052729488,109,0.047769915
cost_matrix_component_nr_2691_size_15_cutoff_10.0.cm.dat,3377232962569970070,5,5,0.000454873,3,0.000385609
cost_matrix_component_nr_2524_size_12_cutoff_10.0.cm.dat,12460694968078543868,4,4,0.000463101,3,0.0003526
cost_matrix_component_nr_984_size_52_cutoff_10.0.cm.dat,638701813795476626,4,4,0.009299587,9,0.007944742
cost_matrix_component_nr_1673_size_33_cutoff_10.0.cm.dat,7648264046488414626,7,8,0.005933281,9,0.005178685
cost_matrix_component_nr_169_size_93_cutoff_10.0.cm.dat,7809556609462201995,27,27,2.014049296,345,1.754933069
cost_matrix_component_nr_774_size_36_cutoff_10.0.cm.dat,4094935871474859796,11,11,0.019585355,53,0.017610723
cost_matrix_component_nr_1101_size_19_cutoff_10.0.cm.dat,6956899608539615920,6,6,0.001741487,5,0.001455458
cost_matrix_component_nr_1660_size_49_cutoff_10.0.cm.dat,2825556208054633475,22,22,0.160965843,549,0.146518296
cost_matrix_component_nr_2488_size_20_cutoff_10.0.cm.dat,3229919544033880789,6,6,0.003485954,5,0.002672913
cost_matrix_component_nr_543_size_47_cutoff_10.0.cm.dat,686252315155575103,8,8,0.030311687,23,0.027035328
cost_matrix_component_nr_702_size_42_cutoff_10.0.cm.dat,1349084961332593925,14,14,0.041073659,99,0.038513388
cost_matrix_component_nr_1577_size_56_cutoff_10.0.cm.dat,2203483287154320515,13,13,0.087577418,51,0.076743978
cost_matrix_component_nr_1062_size_29_cutoff_10.0.cm.dat,5397489151351329736,6,6,0.002861803,7,0.002008986
cost_matrix_component_nr_318_size_74_cutoff_10.0.cm.dat,8190308391640358177,12,12,0.045265428,19,0.042849601
cost_matrix_component_nr_131_size_18_cutoff_10.0.cm.dat,1606922719906269420,6,6,0.001843938,5,0.001282571
cost_matrix_component_nr_1215_size_66_cutoff_10.0.cm.dat,4442663082387838564,23,23,0.513629327,297,0.460658177
cost_matrix_component_nr_331_size_49_cutoff_10.0.cm.dat,4096565586436742258,20,20,0.088372889,99,0.074249465
cost_matrix_component_nr_1280_size_15_cutoff_10.0.cm.dat,6248879267194948785,5,5,0.000812684,7,0.000658549
cost_matrix_component_nr_429_size_15_cutoff_10.0.cm.dat,15673197406485477309,4,4,0.000795897,3,0.000624503
cost_matrix_component_nr_1171_size_22_cutoff_10.0.cm.dat,12880608353159347806,4,4,0.000781758,3,0.000604335
cost_matrix_component_nr_461_size_45_cutoff_10.0.cm.dat,6277113374939791724,18,18,0.056361729,81,0.045267997
p95_32000.dat,11798802645828400643,3,3,41.136565356,91,40.640658517
cost_matrix_component_nr_2772_size_12_cutoff_10.0.cm.dat,16768780590333509672,4,4,0.000715617,5,0.000516998
cost_matrix_component_nr_148_size_68_cutoff_10.0.cm.dat,17717007890656476636,17,17,0.252842358,151,0.232836649
cost_matrix_component_nr_868_size_24_cutoff_10.0.cm.dat,8413554406690665142,9,9,0.003065818,17,0.002647784
cost_matrix_component_nr_1677_size_57_cutoff_10.0.cm.dat,16809175189487991366,5,5,0.018104725,5,0.017012428
cost_matrix_component_nr_25_size_14_cutoff_10.0.cm.dat,2785564143237571793,4,4,0.000537832,3,0.000413949
