file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_950_size_71_cutoff_10.0.cm.dat,17888935138770313837,30,31,5.377238352,2717,5.303736001
cost_matrix_component_nr_1790_size_60_cutoff_10.0.cm.dat,16881978462719903177,26,27,0.869464268,813,0.790679009
cost_matrix_component_nr_521_size_204_cutoff_10.0.cm.dat,16011224457089932187,72,72,451.936012913,5609,432.069162262
cost_matrix_component_nr_266_size_101_cutoff_10.0.cm.dat,3145147267088548397,44,46,22.472872463,5899,21.121627978
cost_matrix_component_nr_602_size_140_cutoff_10.0.cm.dat,8425341169717485457,71,74,683.06550506,167515,657.371400621
cost_matrix_component_nr_1022_size_103_cutoff_10.0.cm.dat,12918065778469838094,59,60,820.97787122,504137,756.511535803
cost_matrix_component_nr_175_size_107_cutoff_10.0.cm.dat,6370639110120535896,40,42,23.301815743,15841,22.805768245
cost_matrix_component_nr_713_size_64_cutoff_10.0.cm.dat,8824920903275419872,32,34,2.473533935,2397,2.2550647
cost_matrix_component_nr_918_size_52_cutoff_10.0.cm.dat,12389785708489073689,24,24,0.631809069,541,0.57056222
cost_matrix_component_nr_48_size_77_cutoff_10.0.cm.dat,2384084506995242454,42,43,6.056133438,3757,5.512744994
cost_matrix_component_nr_104_size_112_cutoff_10.0.cm.dat,12326293984160188700,41,41,31.418275357,1883,29.083889694
cost_matrix_component_nr_1310_size_104_cutoff_10.0.cm.dat,9318599814616728471,27,27,0.412714721,485,0.402276079
cost_matrix_component_nr_1202_size_102_cutoff_10.0.cm.dat,10160943509085030714,43,43,16.37889203,3511,15.602737893
cost_matrix_component_nr_1019_size_126_cutoff_10.0.cm.dat,15621057628437230756,48,49,30.478036201,12313,29.620958902
cost_matrix_component_nr_1219_size_77_cutoff_10.0.cm.dat,1266051202790640585,39,39,8.559931835,2301,7.903897558
cost_matrix_component_nr_1204_size_60_cutoff_10.0.cm.dat,11798733561645746263,24,24,0.887652446,1017,0.844569596
p7_1000.dat,16651937427692957361,4,4,5.323979673,1825,5.004402201
cost_matrix_component_nr_227_size_211_cutoff_10.0.cm.dat,5998051058960037291,62,64,1207.819737859,32377,1178.011172411
cost_matrix_component_nr_251_size_46_cutoff_10.0.cm.dat,4956380241999429023,22,23,0.510783864,843,0.483526052
cost_matrix_component_nr_200_size_179_cutoff_10.0.cm.dat,11370142299074965410,68,70,1565.085767049,18355,1557.293935654
cost_matrix_component_nr_267_size_105_cutoff_10.0.cm.dat,8147422007015328256,37,37,15.337608607,2155,14.546962608
cost_matrix_component_nr_473_size_73_cutoff_10.0.cm.dat,15983844980690629201,33,35,2.378637224,1371,2.217199735
cost_matrix_component_nr_48_size_77_cutoff_10.0.cm.dat,5330044615898666323,42,43,6.121676821,3911,5.623638716
cost_matrix_component_nr_537_size_144_cutoff_10.0.cm.dat,17098008154580408619,41,41,41.743702918,971,38.659957224
cost_matrix_component_nr_111_size_78_cutoff_10.0.cm.dat,7935622016762820283,28,28,2.316207227,1203,2.23427215
cost_matrix_component_nr_114_size_264_cutoff_10.0.cm.dat,17695254490655869508,87,90,2405.07060534,14983,2319.111976867
cost_matrix_component_nr_593_size_157_cutoff_10.0.cm.dat,14405846986290216397,75,75,328.128981404,23643,311.405704846
cost_matrix_component_nr_1033_size_89_cutoff_10.0.cm.dat,9981776643934781217,44,45,7.886978936,4349,7.433594263
