file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_1482_size_26_cutoff_10.0.cm.dat,6431505380076555760,9,9,0.010270329,21,0.008714066
cost_matrix_component_nr_3231_size_7_cutoff_10.0.cm.dat,3122370506711641297,1,1,0.000018017,1,8.294e-6
cost_matrix_component_nr_3925_size_22_cutoff_10.0.cm.dat,2710672104643162179,2,2,0.000387332,1,0.000371232
cost_matrix_component_nr_25_size_14_cutoff_10.0.cm.dat,12188571964984050486,4,4,0.000244185,3,0.000195417
cost_matrix_component_nr_3006_size_5_cutoff_10.0.cm.dat,7321197400668046800,2,2,0.000029064,1,0.000014968
cost_matrix_component_nr_2949_size_6_cutoff_10.0.cm.dat,11841160532408585936,1,1,0.00001727,1,7.706e-6
cost_matrix_component_nr_2799_size_3_cutoff_10.0.cm.dat,4001802118445983406,1,1,0.000016925,1,5.153e-6
cost_matrix_component_nr_811_size_18_cutoff_10.0.cm.dat,14573573340889629053,7,7,0.001736425,13,0.001412643
cost_matrix_component_nr_2856_size_3_cutoff_10.0.cm.dat,8633132078038291460,1,1,0.000015803,1,4.958e-6
cost_matrix_component_nr_2412_size_9_cutoff_10.0.cm.dat,6208799133118728454,1,1,0.00004385,1,0.000025051
p8_16000.dat,13308460437623447040,5,5,448.757349276,27485,437.965585356
cost_matrix_component_nr_3645_size_4_cutoff_10.0.cm.dat,3045606701562710481,1,1,0.000017992,1,6.876e-6
cost_matrix_component_nr_3156_size_4_cutoff_10.0.cm.dat,15197967002623151268,1,1,0.000017035,1,6.499e-6
cost_matrix_component_nr_2045_size_12_cutoff_10.0.cm.dat,18348012044669372729,1,1,0.000030858,1,0.000020322
struct_sheet_range_r664128_c32_r664128_c32_UCCs.hg.dat,10898897831170776523,2,2,0.000359108,1,0.000344467
cost_matrix_component_nr_3918_size_4_cutoff_10.0.cm.dat,12476085648050057843,1,1,0.000015551,1,5.798e-6
ILOA_r20000000_c48_r20000000_c48_UCCs.hg.dat,8031819702594801165,1,1,0.000015033,1,4.767e-6
cost_matrix_component_nr_3585_size_3_cutoff_10.0.cm.dat,6653332072771168148,1,1,0.000014855,1,4.748e-6
HER2.short.dat,11776735119537568042,4,4,0.003218207,1,0.003158607
cost_matrix_component_nr_2598_size_36_cutoff_10.0.cm.dat,2743986645256383104,16,18,0.07305481,177,0.063530319
cost_matrix_component_nr_1776_size_24_cutoff_10.0.cm.dat,9098455414047423058,7,7,0.002952105,15,0.002598087
cost_matrix_component_nr_2118_size_21_cutoff_10.0.cm.dat,8099898980690094837,5,5,0.001094877,7,0.000824652
cost_matrix_component_nr_1435_size_18_cutoff_10.0.cm.dat,11981344393276444837,5,5,0.000589141,5,0.00051685
cost_matrix_component_nr_1835_size_3_cutoff_10.0.cm.dat,7169330081820695985,1,1,0.000014987,1,5.064e-6
SG_DBXREF_r618244_c4_r618244_c4_UCCs.hg.dat,14596101333639483197,2,2,0.000018918,1,7.519e-6
cost_matrix_component_nr_2074_size_9_cutoff_10.0.cm.dat,13632358242664954747,2,2,0.000064208,1,0.000041919
cost_matrix_component_nr_3799_size_4_cutoff_10.0.cm.dat,75959337572134425,1,1,0.000017166,1,6.653e-6
cost_matrix_component_nr_3574_size_7_cutoff_10.0.cm.dat,11844937619338379353,2,2,0.000038303,1,0.000027535
cost_matrix_component_nr_735_size_54_cutoff_10.0.cm.dat,16193494961382755602,23,23,0.637342763,599,0.578086456
cost_matrix_component_nr_452_size_7_cutoff_10.0.cm.dat,4735354119584480391,1,1,0.000025344,1,0.000014267
cost_matrix_component_nr_2155_size_17_cutoff_10.0.cm.dat,3057831690486174889,7,7,0.002205812,19,0.001803765
cost_matrix_component_nr_2868_size_6_cutoff_10.0.cm.dat,16381840043942798209,1,1,0.000020204,1,8.858e-6
cost_matrix_component_nr_2766_size_5_cutoff_10.0.cm.dat,18313297365684755073,1,1,0.000018914,1,8.745e-6
cost_matrix_component_nr_696_size_45_cutoff_10.0.cm.dat,3362682489711514847,11,11,0.044039721,21,0.036456126
cost_matrix_component_nr_3702_size_6_cutoff_10.0.cm.dat,12078643891212454930,1,1,0.000021198,1,0.000010538
cost_matrix_component_nr_2291_size_5_cutoff_10.0.cm.dat,11758332323820957091,1,1,0.00001977,1,7.362e-6
cost_matrix_component_nr_844_size_54_cutoff_10.0.cm.dat,6535264710857005022,10,10,0.03813118,7,0.029610422
cost_matrix_component_nr_2191_size_16_cutoff_10.0.cm.dat,12153629821415019632,2,2,0.000227918,1,0.000156428
cost_matrix_component_nr_3869_size_3_cutoff_10.0.cm.dat,7245320336321045816,1,1,0.000014663,1,4.837e-6
tpch_denormalized_r6001216_c52_r100000_c52_diff_sets.hg.dat,8587366313330469728,2,2,0.072348252,1,0.072226792
cost_matrix_component_nr_407_size_44_cutoff_10.0.cm.dat,945718500760571972,5,5,0.003314593,5,0.002923237
cost_matrix_component_nr_508_size_49_cutoff_10.0.cm.dat,4352723576358620645,22,22,0.435120193,359,0.38463627
cost_matrix_component_nr_3010_size_5_cutoff_10.0.cm.dat,6406438239446358545,2,2,0.00003042,1,0.000011883
cost_matrix_component_nr_3083_size_6_cutoff_10.0.cm.dat,13538444124997193753,1,1,0.00002026,1,9.759e-6
cost_matrix_component_nr_2100_size_33_cutoff_10.0.cm.dat,11578274106497507852,1,1,0.00045581,1,0.000438845
cost_matrix_component_nr_3864_size_3_cutoff_10.0.cm.dat,8409038015706827938,1,1,0.000015831,1,4.905e-6
cost_matrix_component_nr_3331_size_5_cutoff_10.0.cm.dat,8486323906558569404,1,1,0.000018342,1,7.454e-6
cost_matrix_component_nr_1978_size_6_cutoff_10.0.cm.dat,5280866675852982526,1,1,0.000020355,1,0.000010247
cost_matrix_component_nr_1739_size_19_cutoff_10.0.cm.dat,12332391325677776725,1,1,0.000091663,1,0.000078082
cost_matrix_component_nr_2884_size_5_cutoff_10.0.cm.dat,9508430288648154192,1,1,0.000018436,1,7.775e-6
cost_matrix_component_nr_2607_size_14_cutoff_10.0.cm.dat,2169181320945690985,2,2,0.000179906,1,0.00012224
cost_matrix_component_nr_2845_size_6_cutoff_10.0.cm.dat,7542330279768410763,1,1,0.0000225,1,0.000011679
cost_matrix_component_nr_1897_size_23_cutoff_10.0.cm.dat,7775326527007734038,7,7,0.003775389,29,0.003447459
cost_matrix_component_nr_1712_size_13_cutoff_10.0.cm.dat,664160033232362067,4,4,0.00042886,5,0.000322386
cost_matrix_component_nr_812_size_60_cutoff_10.0.cm.dat,4826868756205160878,7,7,0.048741534,21,0.041162452
cost_matrix_component_nr_3600_size_4_cutoff_10.0.cm.dat,8695806265793121151,1,1,0.000016837,1,6.317e-6
